101.00000, 0.03000, 0.00800
203.00000, 0.03351, 0.03200
407.00000, 0.04151, 0.13371
815.00000, 0.11594, 0.52428
1631.00000, 0.24201, 2.08284
3263.00000, 1.00433, 8.33006
6527.00000, 6.14120, 35.10529
13055.00000, 51.28288, 149.38252
26111.00000, 1299.46339, 598.71078
52223.00000, 1299.46339, 2474.45997
104447.00000, 1299.46339, 2474.45997
208895.00000, 1299.46339, 2474.45997
417791.00000, 1299.46339, 2474.45997
835583.00000, 1299.46339, 2474.45997
1671167.00000, 1299.46339, 2474.45997
